dataset,seed,mae,r2,pearson
MM-TBA,94,0.7906569706096046,0.082541740827882,0.3346865809199661
MM-TBA,95,0.645410409371168,0.1842336921342735,0.4330079506348697
MM-TBA,96,0.7643899857448642,0.0595301817444754,0.2525997671429366
MM-TBA,97,0.8892702685423428,-0.2246339974394386,-0.1090387122863866
MM-TBA,98,0.7835947393872865,-0.1236652196632837,0.0695460689705126
MM-TBA,99,0.6297500819773948,0.2864325199713098,0.5935721108183206
OULAD,0,0.2998044669613701,0.4593349643574478,0.6777831422688244
OULAD,1,0.2964224822436763,0.4716718859105379,0.6870099363242465
OULAD,2,0.2938849121053782,0.4823821346847814,0.6947383639274677
OULAD,3,0.2980279197474089,0.466645661438862,0.6831966314242325
OULAD,4,0.2943934835964329,0.4746181547919456,0.6889353580166799
OULAD,5,0.2981670912626946,0.4684310415794589,0.6844625622883346
OULAD,6,0.2940827329150299,0.4749431525178722,0.6892311389500476
OULAD,7,0.2972517086138966,0.459746540076039,0.6783413112428864
OULAD,8,0.3002032868908322,0.4538052073857831,0.6740000806172751
OULAD,9,0.2948963569133718,0.4675311369144347,0.6839199485158524
OULAD,10,0.2971990641797045,0.4672458491813172,0.6836553106931502
OULAD,11,0.2959732162843448,0.4812912517105726,0.6944427868992851
OULAD,12,0.2963118652215278,0.4771802935741238,0.6911767235370897
OULAD,13,0.2936252738709713,0.4835756006950704,0.6955561994024883
OULAD,14,0.2943530709534774,0.4825296854280871,0.6949326811406088
OULAD,15,0.2966512441692724,0.4604871661474325,0.6788943511352498
OULAD,16,0.2952555729835449,0.4767924758194148,0.6905354433735729
OULAD,17,0.2991725008203856,0.4626062480938383,0.6802350467551566
OULAD,18,0.2933117337763558,0.4794530292998935,0.6924494162823684
OULAD,19,0.2968131105424415,0.462975021207757,0.6805152343052179
OULAD,20,0.2952525295203523,0.4703609770734279,0.6859699370369803
OULAD,21,0.29725650975856,0.4687533235322766,0.6846621788136313
OULAD,22,0.3001416573646513,0.4594980829963648,0.6779118003262626
OULAD,23,0.2955394963836497,0.473206060469505,0.6880699278031823
OULAD,24,0.2998418951059825,0.462858332488494,0.6803580619254981
OULAD,25,0.2922214574486669,0.4828116281693108,0.6950047978447361
OULAD,26,0.2975908868902663,0.4686027679087622,0.6846816570592569
OULAD,27,0.2931208409664891,0.4777154210391634,0.6913056006974265
OULAD,28,0.2969718598926467,0.4671305008238477,0.6835427594624968
OULAD,29,0.2943554505077826,0.4823406851524126,0.6948160143307694
OULAD,30,0.2999387320783196,0.4611651471833218,0.6791413102668757
OULAD,31,0.2950973441629262,0.4716984771378281,0.6868910799622497
OULAD,32,0.2975187461341813,0.4683827620193325,0.6844438632518997
OULAD,33,0.2947733151206324,0.4702430248631369,0.6858167769105858
OULAD,34,0.2956671649586539,0.4706544135753454,0.6861338089039457
OULAD,35,0.2952906001285855,0.4711976626776765,0.686543241121655
OULAD,36,0.3009113656765833,0.4557977403663519,0.6755564931605038
OULAD,37,0.2945121582458332,0.4790044040174639,0.6921199373506222
OULAD,38,0.2962824907945057,0.4627842989223716,0.680454708274843
OULAD,39,0.2972943637153042,0.4738430703352666,0.6885557622313989
OULAD,40,0.2970939325525374,0.4693092990437785,0.685085359345505
OULAD,41,0.297044759219055,0.4690253908337183,0.6848916017386406
OULAD,42,0.2960403599330513,0.4599592958137507,0.6785239546290894
OULAD,43,0.2979649532009011,0.4650489852461559,0.6819589332074701
OULAD,44,0.2966683599148135,0.4713069934975739,0.686579747446666
OULAD,45,0.2987311550758129,0.4621752864214092,0.6800048469945198
OULAD,46,0.2957321933710312,0.4743116266647801,0.6888379810408711
OULAD,47,0.2939686262297082,0.4764780438561223,0.6903854567050487
OULAD,48,0.2967832549536623,0.4721096823952634,0.6871051752060463
OULAD,49,0.2930590571313387,0.4831826456531393,0.6953191400749779
OULAD,50,0.2979658477314624,0.4714543642199583,0.6871648036747172
OULAD,51,0.2971316084722185,0.464014925894643,0.681553181726956
OULAD,52,0.2977268475726078,0.4654959363889441,0.682370201650375
OULAD,53,0.2983207929905125,0.4617317004525766,0.6795247725164805
OULAD,54,0.2924109418065052,0.4805527369413804,0.6932265647052317
OULAD,55,0.2977671451018197,0.469447895510373,0.6852250352001412
OULAD,56,0.2970929376196725,0.477145277271887,0.6912063755716225
OULAD,57,0.2972856553790476,0.4670486929423629,0.6834148309063688
OULAD,58,0.2902716646493982,0.494152143093594,0.7035832362735971
OULAD,59,0.2964698487281798,0.470552763971269,0.6861263919634477
OULAD,60,0.2939054824481024,0.4784803513174339,0.6918175371465671
OULAD,61,0.293483806077225,0.4838158877035982,0.6959251459273489
OULAD,62,0.2963996723606536,0.4686463761129233,0.6846167275660292
OULAD,63,0.2951655002800346,0.4737816544761023,0.6883276190669446
OULAD,64,0.2992610313962039,0.4624579318975728,0.6800438707158716
OULAD,65,0.2944367033752886,0.4708672973060507,0.6862643776089193
OULAD,66,0.2948878725744916,0.4750069681869089,0.6892541515612741
OULAD,67,0.2906405631047944,0.4889427221372623,0.6993745938786835
OULAD,68,0.297918130961428,0.4616845424248033,0.6796888545327658
OULAD,69,0.298640779678602,0.4681374877165751,0.6842610501749447
OULAD,70,0.2946914541872533,0.4782152387132079,0.6920074306373781
OULAD,71,0.2966496912666138,0.4709846899328792,0.6863609842268414
OULAD,72,0.2979294605479631,0.4559197204185219,0.6759602775643998
OULAD,73,0.2942651490907357,0.4810624803720094,0.6936958994671951
OULAD,74,0.2980502091926068,0.4621644364116649,0.6799411255875843
OULAD,75,0.2946764433445836,0.4754365365133394,0.6895414788834343
OULAD,76,0.2966998743474086,0.4692239493228322,0.6850954616985654
OULAD,77,0.2930956188569921,0.4749221813120438,0.6891730058514245
OULAD,78,0.2923355910333573,0.4876886291834882,0.6986310743330432
OULAD,79,0.2977021452626168,0.464009807600112,0.6812770616703063
OULAD,80,0.2975974800097153,0.4579736295294805,0.6768734586545899
OULAD,81,0.294866406072061,0.4692712887412245,0.6850684527151947
OULAD,82,0.2964452015150584,0.467455625409279,0.6837377499160288
OULAD,83,0.2950803504799953,0.4803514408078656,0.6931595464762227
OULAD,84,0.2943805091809856,0.4779382042428922,0.6916244462014901
OULAD,85,0.2985864051831032,0.4619092868950858,0.6798200520416282
OULAD,86,0.2951321470875954,0.4716185967560838,0.6867703205548565
OULAD,87,0.2951862483118056,0.4704112406695973,0.6859138837858897
OULAD,88,0.295074128413566,0.4671069805545941,0.6836265580970734
OULAD,89,0.295417810746448,0.4712910192816536,0.6867961815383964
OULAD,90,0.2954285234782282,0.4823355253274565,0.6949517408576067
OULAD,91,0.2982638076714339,0.4637720014694085,0.6811592801688388
OULAD,92,0.2944588240105252,0.4717334910048744,0.6870747853071444
OULAD,93,0.2968610898541586,0.4754386659741357,0.6897161991372238
OULAD,94,0.2927824298964337,0.4920893788021219,0.7021688846876672
OULAD,95,0.2926642787076602,0.478951071969745,0.692063736590113
OULAD,96,0.2971151355017804,0.4623575611669787,0.6801972868176318
OULAD,97,0.2952467212635997,0.4735082789642096,0.6881251668411188
OULAD,98,0.298345827122051,0.466397949068931,0.682953806065686
OULAD,99,0.295006433528077,0.4691957365528636,0.6852683571020287
UCI,0,2.0411389863779776,0.1647935643109115,0.5284095886607834
UCI,1,1.9582656222129675,0.4132664661684093,0.6545145801680856
UCI,2,2.122885799015772,0.0929005879146818,0.3864479774617141
UCI,3,1.9267457549629212,0.4132399819180246,0.6539229371794059
UCI,4,2.0555942490960475,0.2211800831282122,0.4770569641041513
UCI,5,2.103304131345121,0.2845384096505109,0.5502067636663852
UCI,6,2.1462866412985324,0.2162696474989143,0.5085158090802697
UCI,7,1.8110084460504647,0.1673934207093717,0.4842436189542767
UCI,8,2.0354898350511657,0.1865579283240904,0.4769118378711692
UCI,9,2.40515671202992,0.1910562301951172,0.4563981913024483
UCI,10,1.9568606076275572,0.3225113613773671,0.5736292504525092
UCI,11,2.0606127864349872,0.3255603172261421,0.5724329410031385
UCI,12,1.7711110949114075,0.3587536076262616,0.6072415679423749
UCI,13,1.8354621361636272,0.1870994725918331,0.4757403625370544
UCI,14,1.789979067378726,0.2862357269286362,0.5501531672630899
UCI,15,2.2575518772361827,0.222301887374142,0.4866903551875577
UCI,16,1.8213902761260483,0.2711380312438557,0.5345421777654138
UCI,17,1.8974745360017176,0.2516446821056978,0.5317314654690832
UCI,18,2.151745337051464,0.330638562466976,0.5846267415733181
UCI,19,2.0032252360806324,0.2589837528720304,0.5183040668745705
UCI,20,1.989668596257768,0.2408684219617888,0.5031607278636232
UCI,21,1.870374005485714,0.3346749740307024,0.582636758454034
UCI,22,2.211218192966288,0.1970764937308113,0.4635933419865953
UCI,23,1.8615735620669271,0.3285503315687714,0.5796682521111332
UCI,24,1.8084141395304243,0.2868730486844468,0.5542961623433366
UCI,25,1.929287339929321,0.3445368473762537,0.5908246867707183
UCI,26,2.027944928534028,0.1812225001246115,0.4490221533463126
UCI,27,1.900004256411848,0.3180806175975468,0.569652629779249
UCI,28,2.0694327806919453,0.2394903243453895,0.4971106710762132
UCI,29,2.0376687776073186,0.3551848540391076,0.601490337148159
UCI,30,1.890252607409267,0.3379672639285588,0.5982152294131798
UCI,31,1.893179279139945,0.2779723784481324,0.5442276967063132
UCI,32,2.135337372288341,0.2669900687368542,0.5336628947984736
UCI,33,2.090753787829768,0.2198833195401098,0.4852864805494171
UCI,34,1.9403278407421127,0.3485667812680819,0.5905603600258136
UCI,35,1.8734384738700327,0.335758254175066,0.5958391277900025
UCI,36,2.118094257470554,0.1093806443880168,0.4115673144395158
UCI,37,1.8658865061289345,0.2847179942837722,0.5349340654641778
UCI,38,1.7977860522545186,0.3216424818763684,0.5879387772713568
UCI,39,2.2653211954559502,0.226554253089999,0.4767820200055914
UCI,40,2.138093618702172,0.1849547865070194,0.4750091365984729
UCI,41,1.9862589768253116,0.2999038413877191,0.5681152922837888
UCI,42,2.2085282162452518,0.2274325251805206,0.4778815005976362
UCI,43,2.337191734755417,0.2006602179026859,0.4515997257857634
UCI,44,1.902539530819486,0.1538699141843571,0.466586027980689
UCI,45,2.1153056750745542,0.1700115930598895,0.46656728084356
UCI,46,2.1398686346026685,0.2134370699976563,0.4807347750353821
UCI,47,1.7763499861210932,0.4015801092248978,0.644307980264578
UCI,48,2.0257274163375536,0.3248030516243885,0.5785450734050891
UCI,49,1.9462210433020817,0.2707070132259329,0.5383439046257155
UCI,50,2.252898191820451,0.3323357533880441,0.5892914068264586
UCI,51,1.9990732742987176,0.2794911617007181,0.5386756993672801
UCI,52,2.2476257192678406,0.3432084726826927,0.5905025547499829
UCI,53,2.1028122117472035,0.2461437984025749,0.5300706974414672
UCI,54,2.0994068266040573,0.2843481718269517,0.5403492487080298
UCI,55,2.156699187319246,0.340207732535231,0.6012761438571662
UCI,56,1.9777041651262972,0.1987159239303892,0.4715336929143138
UCI,57,1.9706350213034367,0.2915774782206495,0.5452668560211819
UCI,58,2.055141365407222,0.3103304291524644,0.5573007207628788
UCI,59,1.869367877210672,0.3567757543466667,0.5986751661457118
UCI,60,1.8628171057722795,0.3077691369131873,0.5623351802814993
UCI,61,1.7321323416757564,0.3342925185925877,0.6010848543506507
UCI,62,2.003838435696488,0.2385344251039542,0.4984709469370291
UCI,63,2.16780296980558,0.2991578249242896,0.5514428147409597
UCI,64,2.0854780353183706,0.3251316308696795,0.5719044684944435
UCI,65,1.83690799676134,0.2199554544664939,0.4917099307363095
UCI,66,1.9509225786651925,0.3025570261313147,0.5745688962650853
UCI,67,1.857586884660739,0.2939552690359819,0.548790918577593
UCI,68,2.0240639350915512,0.1979574154715453,0.4883193943757843
UCI,69,1.9879910020192135,0.2217779826690927,0.4845212315860729
UCI,70,1.7929097508785123,0.2365035473203151,0.4957162469530784
UCI,71,2.0101306656310736,0.3395268397139623,0.5843508786764112
UCI,72,2.0125535984675564,0.2805353501619011,0.5350797831645155
UCI,73,2.1555483923719923,0.2935120355910309,0.55143036315682
UCI,74,1.954697289361806,0.2847156989691992,0.5415329627897151
UCI,75,2.068064959844824,0.2789773719824622,0.5308679798129832
UCI,76,2.1079540608233702,0.1382017280360071,0.4918604106059286
UCI,77,2.2538111535953345,0.2938140905355729,0.547485588081578
UCI,78,2.006219397769009,0.286759050831747,0.5396071299062645
UCI,79,2.0434432581610693,0.2419704850867716,0.5580684998827703
UCI,80,1.978337021583628,0.1430595973391031,0.4681509268664868
UCI,81,2.0635526523072176,0.262247223089641,0.5230191523932757
UCI,82,1.9090078633961844,0.321958352159958,0.5757598228948075
UCI,83,1.827365910657867,0.3181248909990082,0.5909754195943733
UCI,84,2.0429765396302413,0.2153768504035462,0.5085476391596881
UCI,85,1.98437583203434,0.3200146914773361,0.5864535523931246
UCI,86,1.9582960664983569,0.3115212321898125,0.5755950444397829
UCI,87,1.806193087037296,0.2488483131042154,0.5192892607894377
UCI,88,1.6490880297506836,0.3367217663169175,0.5857149224416236
UCI,89,2.234977017616232,0.2116469036595298,0.4681323936976364
UCI,90,2.010325193845229,0.277716967528524,0.5280298862180676
UCI,91,2.1995378294188592,0.0369174871311156,0.3349931525643341
UCI,92,1.9837741646074225,0.2315305087039838,0.5036157499216549
UCI,93,1.879138967677546,0.1875833006554202,0.511899162077592
UCI,94,2.144107469934475,0.1888988653226179,0.4555535797100886
UCI,95,2.076826605164414,0.2329619414358065,0.5007314963767691
UCI,96,1.9830365680162203,0.1854700138191872,0.4592468095999683
UCI,97,2.292912820905058,0.2422766214726136,0.5038966996026502
UCI,98,1.832381972317617,0.2277595124434749,0.527801835129036
UCI,99,2.2553340817430407,0.1766976942264067,0.4472177343245632
xAPI-Edu,0,0.3400659075862377,0.5640714259640488,0.7752907989648328
xAPI-Edu,1,0.3814176315322707,0.4597115269176284,0.7610087610541606
xAPI-Edu,2,0.3930553048188594,0.4697903572938542,0.7134288339776023
xAPI-Edu,3,0.3229535729643958,0.6641353080814105,0.818267879164184
xAPI-Edu,4,0.4225900082290516,0.4301058572533083,0.6760458796527502
xAPI-Edu,5,0.3699541274979119,0.6696884156718351,0.822745813263236
xAPI-Edu,6,0.3493742964890753,0.5909918766054609,0.7851387672376293
xAPI-Edu,7,0.3882042742110755,0.5905184715953388,0.775079742841488
xAPI-Edu,8,0.3631057628544464,0.5639013562753252,0.7712286160636582
xAPI-Edu,9,0.3660761393209003,0.6231425432127241,0.7922334249719826
xAPI-Edu,10,0.3686346450530884,0.4889348364822917,0.7534078711594046
xAPI-Edu,11,0.3169472875977452,0.6620797414678999,0.826763019367987
xAPI-Edu,12,0.3297817510712315,0.6774715525111067,0.8262407490641761
xAPI-Edu,13,0.3645082077849951,0.6665518294526911,0.8277978150008295
xAPI-Edu,14,0.3404880091426749,0.6600076475124588,0.8155751887943408
xAPI-Edu,15,0.353673448320117,0.6205669907441956,0.7980566135305748
xAPI-Edu,16,0.3923668285630373,0.5554537191512913,0.7585875081791944
xAPI-Edu,17,0.3617188290285433,0.6630519535625712,0.8189372006096493
xAPI-Edu,18,0.3203992902634,0.6880214057412956,0.8310338680389708
xAPI-Edu,19,0.3954993809068517,0.5495378506982871,0.7454635852125902
xAPI-Edu,20,0.3210178543768671,0.7221525850201562,0.8513183293640958
xAPI-Edu,21,0.3868547552931421,0.5895883161889766,0.7771978887738978
xAPI-Edu,22,0.3436084227327914,0.632642002779227,0.8092566037305752
xAPI-Edu,23,0.3518386317591457,0.5671999124174025,0.7763600279513948
xAPI-Edu,24,0.3447683373561438,0.6256325391638675,0.7995475500011215
xAPI-Edu,25,0.4078525912324247,0.4716265060117658,0.696487481979553
xAPI-Edu,26,0.3433533129129911,0.6279566408183598,0.8002918789848582
xAPI-Edu,27,0.3673662133936872,0.6080311280955777,0.7821366728556817
xAPI-Edu,28,0.3545621454835592,0.6087084699683669,0.783180477042114
xAPI-Edu,29,0.3764237823521082,0.6548914959298984,0.815991547972976
xAPI-Edu,30,0.3383848922388642,0.6454118622054772,0.8119061662328335
xAPI-Edu,31,0.3724042386514161,0.4521535090858893,0.7242417453308362
xAPI-Edu,32,0.3518525868693246,0.6198203338160508,0.7911269574948241
xAPI-Edu,33,0.3615779038326253,0.6000937346511881,0.7761396374850412
xAPI-Edu,34,0.3657701047411926,0.6448227167617484,0.8147632439146361
xAPI-Edu,35,0.4066137681462261,0.4624965853615397,0.6991601041257088
xAPI-Edu,36,0.4156981704343772,0.4575870240357534,0.7137079747126257
xAPI-Edu,37,0.4011065837339654,0.5219796815157666,0.7497824309016893
xAPI-Edu,38,0.3957235834373245,0.6238333535535749,0.7903850801824035
xAPI-Edu,39,0.3063752661559879,0.7189870488602308,0.8512731090784404
xAPI-Edu,40,0.3832215141708485,0.5281933500352747,0.7469171616040989
xAPI-Edu,41,0.3613689956978348,0.6846965281642785,0.8295323771478976
xAPI-Edu,42,0.3216190027235289,0.6608111926669136,0.8156986349068696
xAPI-Edu,43,0.3351225438969445,0.7339249123324525,0.8633399076212024
xAPI-Edu,44,0.3503163605933964,0.6662500458706013,0.8218832153869623
xAPI-Edu,45,0.3833523231552438,0.5394289042717428,0.7486892540651715
xAPI-Edu,46,0.3675200113724592,0.6150212861678189,0.7905819069625522
xAPI-Edu,47,0.3936773251501493,0.5479055736346146,0.7523707093678511
xAPI-Edu,48,0.3434104292689421,0.5877268789900906,0.777470900016077
xAPI-Edu,49,0.3604683810216366,0.6745988671102168,0.8226463045576251
xAPI-Edu,50,0.4029843106083164,0.576540322588532,0.7660867497651133
xAPI-Edu,51,0.3329315551513642,0.6939927639678065,0.8368566375533778
xAPI-Edu,52,0.3724329419258333,0.5807620953578045,0.7730595349669462
xAPI-Edu,53,0.3569051075205237,0.561471767220985,0.7603473204753546
xAPI-Edu,54,0.360452373116144,0.6509146909928811,0.8074052936592341
xAPI-Edu,55,0.3519370387585434,0.5954362741578366,0.7870933934538867
xAPI-Edu,56,0.3926373763120557,0.5603596146860093,0.7646767703622566
xAPI-Edu,57,0.3596541968601319,0.6212840169914743,0.7903515521608133
xAPI-Edu,58,0.3286095551460745,0.6194879832664621,0.8025844160749186
xAPI-Edu,59,0.3752215030630614,0.5878301369096204,0.7717301119678606
xAPI-Edu,60,0.338586970340672,0.6325420321335739,0.8096439526489709
xAPI-Edu,61,0.3583646708005206,0.5790271988951718,0.7760359027386302
xAPI-Edu,62,0.386766909861423,0.5604877546709621,0.7719965117891968
xAPI-Edu,63,0.3544244271715038,0.5881860859434881,0.77183857991633
xAPI-Edu,64,0.3569035722101061,0.6321631218061878,0.7952110820333074
xAPI-Edu,65,0.4177736163552594,0.4408411623602604,0.7119754877250024
xAPI-Edu,66,0.3910438091522999,0.455961598924507,0.7359983544973886
xAPI-Edu,67,0.3871070517523283,0.5355414630260014,0.7392814779765554
xAPI-Edu,68,0.400030265764998,0.5597037180435693,0.7847956664565613
xAPI-Edu,69,0.3263955801978657,0.6931671001282065,0.8399627367453518
xAPI-Edu,70,0.3405913063524633,0.6180032119462775,0.7874792964282235
xAPI-Edu,71,0.3520625704092125,0.6193210951381506,0.7934147414361452
xAPI-Edu,72,0.3828876073363765,0.5505252693453856,0.7473953673961001
xAPI-Edu,73,0.3705109641792749,0.6635101540917832,0.8158594373936179
xAPI-Edu,74,0.3782817816879293,0.5310432475163291,0.7534796415383418
xAPI-Edu,75,0.3712207470464861,0.6270111933779408,0.8129920878788668
xAPI-Edu,76,0.3594176796851667,0.5263420898518961,0.760092125600874
xAPI-Edu,77,0.3651588275895969,0.5915363015448908,0.7940244151276737
xAPI-Edu,78,0.3419170262573172,0.6341523149212759,0.810857829800436
xAPI-Edu,79,0.3733063164989725,0.5655427652867653,0.7535892029673801
xAPI-Edu,80,0.4059142396773064,0.478856985817918,0.7177493252745172
xAPI-Edu,81,0.3687829421308766,0.5612172130741789,0.7601090996909364
xAPI-Edu,82,0.3534286239898125,0.624786169868761,0.8002746696131503
xAPI-Edu,83,0.3773864047885373,0.6024102313893378,0.7767454874562462
xAPI-Edu,84,0.3517135135264131,0.6446321860995876,0.8089975977341661
xAPI-Edu,85,0.3179221304298293,0.6933946655416241,0.8362375474269583
xAPI-Edu,86,0.3217540424884522,0.7017742637701767,0.8389687541340358
xAPI-Edu,87,0.3621151055390288,0.6039740523804276,0.795436547100758
xAPI-Edu,88,0.357727362191547,0.6162590495584754,0.7911466952345876
xAPI-Edu,89,0.3248482014354192,0.6726831064299158,0.826237778408682
xAPI-Edu,90,0.3631148410777238,0.6016069104239641,0.790301111144251
xAPI-Edu,91,0.3653638497045717,0.5887300009033709,0.783101536585752
xAPI-Edu,92,0.3737396790957071,0.6161420911287117,0.7995301520231239
xAPI-Edu,93,0.3850509635160681,0.5278005305397875,0.7383943741514079
xAPI-Edu,94,0.3673378729192356,0.5656945077740786,0.7739385784862143
xAPI-Edu,95,0.3708143628938795,0.6222237698625247,0.7951005564081773
xAPI-Edu,96,0.3305118938829134,0.6766604770185966,0.8247475319337464
xAPI-Edu,97,0.3445355617792939,0.6731266567082098,0.820489595710747
xAPI-Edu,98,0.3632838425380484,0.6171402757302802,0.7922415642024759
xAPI-Edu,99,0.3712941701952436,0.6041672202048183,0.7903526077236849
